opportunity_id,deal_amount,discount_pct,stage,days_in_stage,region,product,probability,expected_revenue,anomaly_score,is_anomaly
1098,18713.6,19.0,Closed Won,36,APAC,VAS,0.48,8982.527999999998,0.13453852947359835,False
1099,53299.35,17.8,Closed Lost,27,LATAM,Core Payments,0.66,35177.571,0.03656988599156108,False
1100,56198.34,10.6,Closed Won,53,APAC,VAS,0.36,20231.4024,0.07125946744121403,False
1101,55514.2,12.3,Closed Lost,23,Unknown,VAS,0.26,14433.692,0.05503621905261935,False
1102,5398.44,10.5,Closed Lost,88,EMEA,Analytics,0.93,5020.5492,0.059662978892921714,False
1103,19306.29,13.5,Proposal,92,EMEA,Risk Solutions,0.81,15638.094900000002,0.1440819882955618,False
1104,3123.44,21.4,Prospecting,91,APAC,Core Payments,0.7,2186.408,0.015974498027380934,False
1105,34131.01,7.7,Proposal,66,Unknown,Risk Solutions,0.74,25256.9474,0.12397337818639059,False
1106,22773.88,6.4,Closed Won,95,APAC,Analytics,0.84,19130.0592,0.1189474301615927,False
1107,22726.97,16.7,Negotiation,42,APAC,Core Payments,0.86,19545.1942,0.1273829638070233,False
1108,20279.85,12.6,Qualified,3,EMEA,Risk Solutions,0.31,6286.7535,0.10771184443501358,False
1109,48147.42,2.9,Negotiation,79,Unknown,Core Payments,0.38,18296.0196,0.07083107806811795,False
1110,18474.3,7.3,Prospecting,51,APAC,Analytics,0.93,17181.099000000002,0.10888364565655595,False
1111,40940.23,8.2,Negotiation,115,Unknown,Analytics,0.52,21288.9196,0.0826641770870804,False
1112,30704.33,9.3,Proposal,118,EMEA,VAS,0.3,9211.299,0.09357258661317264,False
1113,27284.92,14.0,Negotiation,64,Unknown,VAS,0.71,19372.2932,0.15586025972810597,False
1114,29072.77,17.3,Negotiation,118,APAC,Analytics,0.56,16280.751200000002,0.09748544983144597,False
1115,23539.24,11.6,Prospecting,4,LATAM,Core Payments,0.41,9651.0884,0.12300529895563089,False
1116,11427.35,13.1,Qualified,99,LATAM,Core Payments,0.46,5256.581,0.14562539609653757,False
1117,33851.27,8.6,Closed Lost,105,EMEA,Risk Solutions,0.73,24711.4271,0.11145706884763223,False
1118,33792.6,17.5,Prospecting,24,LATAM,Analytics,0.41,13854.966,0.11986896641117539,False
1119,20204.68,19.1,Proposal,59,LATAM,Risk Solutions,0.87,17578.0716,0.10717787243000643,False
1120,34146.87,11.1,Closed Won,13,LATAM,VAS,0.32,10926.9984,0.12102385088998241,False
1121,37773.28,8.7,Qualified,32,LATAM,Analytics,0.8,30218.624,0.10767763682054038,False
1122,10209.58,22.7,Qualified,47,APAC,VAS,0.38,3879.6404,0.08068477628037973,False
1123,20225.89,17.0,Proposal,21,APAC,VAS,0.92,18607.8188,0.08912318721009588,False
1124,16882.8,7.9,Proposal,100,APAC,Risk Solutions,0.22,3714.216,0.0943138458341049,False
1125,12796.21,3.9,Proposal,75,Unknown,Core Payments,0.34,4350.7114,0.1149860437093857,False
1126,26725.91,10.9,Negotiation,39,APAC,VAS,0.22,5879.7002,0.13332762576078522,False
1127,13281.05,18.4,Proposal,17,EMEA,VAS,0.82,10890.461,0.098652345399113,False
1128,16972.86,9.7,Qualified,68,Unknown,Risk Solutions,0.45,7637.787,0.1692532249744947,False
1129,25520.55,11.2,Prospecting,22,LATAM,Risk Solutions,0.52,13270.686,0.15774303682149,False
1130,27171.12,9.9,Closed Won,28,EMEA,Risk Solutions,0.39,10596.7368,0.15173250063452365,False
1131,26713.59,15.7,Qualified,15,LATAM,Risk Solutions,0.45,12021.1155,0.13640282893786493,False
1132,84149.05,19.4,Prospecting,15,EMEA,Analytics,0.89,74892.6545,-0.12325670676368716,True
1133,16281.55,6.1,Prospecting,33,Unknown,VAS,0.73,11885.5315,0.13295699964046032,False
1134,25593.96,11.0,Proposal,11,Unknown,Core Payments,0.48,12285.100799999998,0.14746005572793408,False
1135,10683.9,11.4,Closed Won,54,APAC,VAS,0.22,2350.458,0.1059989114278212,False
1136,29401.87,9.3,Prospecting,7,Unknown,VAS,0.28,8232.5236,0.10521678998368189,False
1137,44005.6,6.4,Proposal,106,Unknown,Core Payments,0.48,21122.688,0.07827421894960329,False
1138,45629.79,16.5,Proposal,81,EMEA,VAS,0.41,18708.2139,0.10704323655134379,False
1139,15040.67,13.2,Proposal,19,APAC,Risk Solutions,0.69,10378.0623,0.15219432110043846,False
1140,18626.14,16.0,Negotiation,34,APAC,VAS,0.65,12106.991,0.15453922045938406,False
1141,46977.92,20.0,Negotiation,23,LATAM,VAS,0.32,15032.9344,0.04778505463144611,False
1142,20826.41,10.6,Closed Lost,49,APAC,Risk Solutions,0.57,11871.0537,0.17464174831897983,False
1143,39151.92,15.1,Closed Won,59,EMEA,Core Payments,0.79,30930.0168,0.10496771821023271,False
1144,12290.07,10.4,Proposal,81,APAC,VAS,0.24,2949.6168,0.12443874546015171,False
1145,50514.8,12.0,Proposal,52,EMEA,Core Payments,0.46,23236.808,0.0830309058211296,False
1146,40796.38,14.1,Qualified,96,Unknown,VAS,0.4,16318.552,0.12314747171190837,False
1147,29098.08,11.6,Prospecting,33,Unknown,Risk Solutions,0.82,23860.4256,0.1436105074482567,False
1148,13641.59,4.9,Prospecting,116,LATAM,VAS,0.56,7639.290400000001,0.08136943190141033,False
1149,20013.73,20.0,Closed Lost,52,EMEA,Core Payments,0.75,15010.2975,0.11639957281023267,False
1150,24119.03,13.2,Negotiation,84,LATAM,VAS,0.74,17848.0822,0.16030401314508474,False
1151,25797.87,6.7,Prospecting,35,EMEA,Analytics,0.83,21412.2321,0.12141880407600103,False
1152,20684.35,1.4,Negotiation,92,Unknown,Core Payments,0.4,8273.74,0.09778831474930216,False
1153,19320.8,12.3,Prospecting,63,LATAM,VAS,0.77,14877.016,0.16416752781020394,False
1154,24722.61,15.7,Proposal,46,Unknown,Risk Solutions,0.76,18789.1836,0.14871581314963428,False
1155,50885.64,17.5,Prospecting,107,EMEA,Core Payments,0.22,11194.8408,0.03248701658432385,False
1156,6602.95,18.0,Proposal,104,Unknown,Risk Solutions,0.56,3697.652,0.09041175685750619,False
1157,9670.9,10.5,Closed Lost,33,APAC,Core Payments,0.7,6769.629999999999,0.13334485110994537,False
1158,8717.4,15.7,Prospecting,52,APAC,Risk Solutions,0.66,5753.484,0.1348288864760011,False
1159,14585.94,4.7,Closed Won,93,APAC,Core Payments,0.88,12835.6272,0.09965304408551046,False
1160,7753.07,13.2,Proposal,74,LATAM,VAS,0.38,2946.1666,0.13719542648538174,False
1161,30695.52,17.0,Prospecting,43,LATAM,VAS,0.7,21486.864,0.13297735617493206,False
1162,23328.53,9.4,Closed Lost,116,LATAM,Analytics,0.67,15630.1151,0.11056720169053952,False
1163,18915.44,11.6,Proposal,110,Unknown,VAS,0.58,10970.9552,0.14508290483048725,False
1164,14633.58,13.0,Closed Lost,13,Unknown,VAS,0.75,10975.185,0.14014715659362692,False
1165,24200.16,13.1,Closed Won,50,Unknown,Core Payments,0.45,10890.072,0.17341151113578462,False
1166,24512.78,19.9,Closed Won,98,EMEA,Risk Solutions,0.7,17158.946,0.09795783561099836,False
1167,26853.67,7.0,Closed Won,117,EMEA,Core Payments,0.55,14769.5185,0.10217919278442456,False
1168,14222.65,19.2,Proposal,76,APAC,Core Payments,0.47,6684.6455,0.13100266262782284,False
1169,32519.26,6.2,Negotiation,80,EMEA,Analytics,0.37,12032.1262,0.14460672244536016,False
1170,9125.87,9.1,Qualified,69,LATAM,VAS,0.62,5658.039400000001,0.1415135831104828,False
1171,46614.26,8.6,Closed Lost,117,APAC,Analytics,0.87,40554.406200000005,0.017885653502586307,False
1172,3477.15,12.0,Proposal,62,EMEA,Risk Solutions,0.35,1217.0025,0.07576785669556796,False
1173,15425.99,10.0,Prospecting,79,APAC,Core Payments,0.86,13266.3514,0.1438882658235301,False
1174,10706.7,14.9,Closed Lost,88,LATAM,Core Payments,0.26,2783.742,0.11976020303242935,False
1175,35378.03,12.5,Closed Won,21,Unknown,Analytics,0.94,33255.3482,0.05744063107123587,False
1176,9035.43,23.5,Closed Won,35,EMEA,VAS,0.55,4969.486500000001,0.0659374342493968,False
1177,65716.56,14.4,Proposal,15,Unknown,Risk Solutions,0.51,33515.4456,0.012750692345235737,False
1178,8718.9,11.2,Proposal,63,APAC,Risk Solutions,0.84,7323.875999999999,0.12973167425675547,False
1179,74389.94,14.3,Closed Won,76,APAC,Analytics,0.29,21573.0826,0.013912890907144093,False
1180,28819.4,15.4,Closed Lost,61,Unknown,Analytics,0.25,7204.85,0.134967582668362,False
1181,22436.21,11.5,Closed Won,52,APAC,Risk Solutions,0.83,18622.0543,0.15457733719867367,False
1182,28608.86,6.9,Closed Lost,76,Unknown,Risk Solutions,0.36,10299.1896,0.14974902307653504,False
1183,82088.01,8.4,Negotiation,80,APAC,Analytics,0.47,38581.3647,-0.024813738206372227,True
1184,37640.96,13.3,Closed Lost,24,EMEA,VAS,0.83,31241.9968,0.10634277039259271,False
1185,5767.37,16.6,Negotiation,92,LATAM,Core Payments,0.67,3864.1379,0.097977074087989,False
1186,45095.36,14.9,Negotiation,15,APAC,Core Payments,0.76,34272.4736,0.06688753686569282,False
1187,25312.81,12.0,Closed Lost,46,LATAM,Risk Solutions,0.94,23794.0414,0.10129476296260975,False
1188,8348.08,15.3,Qualified,73,Unknown,Risk Solutions,0.36,3005.3088,0.13141462952163518,False
1189,34762.33,10.0,Prospecting,104,Unknown,Risk Solutions,0.55,19119.2815,0.11920242384183288,False
1190,10650.22,13.7,Proposal,116,Unknown,Risk Solutions,0.21,2236.5462,0.05220784077980123,False
1191,24556.11,19.6,Proposal,25,Unknown,Core Payments,0.87,21363.8157,0.08814284152729907,False
1192,25335.09,18.0,Closed Won,34,EMEA,Core Payments,0.87,22041.5283,0.11760186791325572,False
1193,14927.51,19.2,Prospecting,18,APAC,Risk Solutions,0.76,11344.9076,0.09183937281302418,False
1194,32485.18,10.6,Closed Won,30,APAC,Risk Solutions,0.36,11694.6648,0.14044071620558257,False
1195,11932.71,13.5,Closed Won,88,Unknown,Analytics,0.72,8591.5512,0.15216761713388638,False
1196,24703.72,7.4,Prospecting,92,EMEA,Core Payments,0.58,14328.1576,0.14760568517037242,False
1197,15860.88,17.0,Qualified,110,Unknown,VAS,0.55,8723.484,0.1217541219375679,False
1198,19739.97,10.3,Prospecting,25,LATAM,Core Payments,0.53,10462.1841,0.16342950221858166,False
1199,69824.1,5.8,Proposal,31,Unknown,Analytics,0.21,14663.061000000002,8.67867784434262e-05,False
1200,23558.14,9.9,Prospecting,51,LATAM,VAS,0.32,7538.6048,0.15977345563966877,False
